Elapsed.time   CPU     Real.mem   Virtual.mem
    1588.132       98.900    14602.902    20567.785
    1589.133       99.900    12834.898    18675.777
    1590.134      104.900     6628.324    12391.195
    1591.135       49.900     5188.918    10942.066
    1592.136       84.900     5190.941    10942.066
    1593.137      117.800     5190.941    10942.066
    1594.138      144.900     5200.941    10942.066
    1595.139      130.900     5234.137    10942.066
    1596.143      152.300     5251.535    10942.066
    1597.144      242.900     5254.664    10942.066
    1598.145      357.700     5258.039    10942.066
    1599.149      424.200     5265.160    10942.066
    1600.150      297.700     5267.035    10942.066
    1601.151      278.800     5268.035    10942.066
    1602.152      485.500     5275.285    10942.066
    1603.153      352.600     5309.754    10943.066
    1604.154      164.800     3629.586    10942.941
    1605.161      402.100     4285.332    18463.688
    1606.162      727.300     4603.973    21034.965
    1607.163      542.600     4051.133    10942.941
    1608.164      128.800     4273.234    10942.941
    1609.165      105.900     4583.234    11206.945
    1610.166       99.900     4583.234    11206.945
    1611.167       99.900     4583.234    11206.945
    1612.168       99.900     4583.234    11206.945
    1613.169      114.900     4627.973    11206.945
    1614.170      171.800     4561.684    10942.941
    1615.171      122.900     4603.930    10942.941
    1616.172      120.900     4638.215    10942.941
    1617.173      241.700     4650.016    10942.941
    1618.174      234.800     4651.266    10942.941
    1619.175      276.700     4651.391    10942.941
    1620.178      309.000     4654.891    10942.941
    1621.179      269.700     4656.391    10942.941
    1622.180      270.800     4656.391    10942.941
    1623.181      437.400     4669.895    10944.941
    1624.182      104.900     4845.984    10944.941
    1625.183      424.600     4908.965    10944.941
    1626.184      141.800     4921.188    10944.941
    1627.185      107.900     4955.156    10944.941
    1628.186      116.900     4986.730    10944.941
    1629.187      118.900     4986.980    10944.941
    1630.188      259.800     4996.164    10944.941
    1631.189      230.800     4998.039    10944.941
    1632.192      319.100     4998.414    10944.941
    1633.193      380.500     4010.797    11008.973
    1634.195      368.100     4166.891    11008.973
    1635.204      557.200     4330.898    11605.129
    1636.205      652.400     4372.676    11120.984
    1637.206      607.400     4386.871    11008.973
    1638.212      589.400     4470.125    11555.453
    1639.213      637.400     4509.102    11008.973
    1640.214      577.500     4181.496    10944.941
    1641.215      613.300     4207.910    11008.973
    1642.218      604.200     4341.520    11008.973
    1643.219      576.300     4417.660    11605.129
    1644.221      638.900     4472.500    11008.973
    1645.222      568.300     4532.117    10944.941
    1646.222      461.600     4650.496    10944.941
    1647.223      462.700     4650.496    10944.941
    1648.224      458.500     4650.496    10944.941
    1649.226      447.100     4650.746    10944.941
    1650.227      447.500     4875.008    10944.941
    1651.229      152.800     4989.070    10944.941
    1652.230      105.800     5227.328    10944.941
    1653.232      114.800     5271.156    10944.941
    1654.232       99.900     5271.156    10944.941
    1655.234      265.600     5310.051    10944.941
    1656.234      242.900     5314.051    10944.941
    1657.238      353.700     5320.676    10944.941
    1658.238      327.800     4336.762    11008.973
    1659.240      426.300     4434.652    11008.973
    1660.248      587.100     4632.727    11605.129
    1661.249      627.300     4668.961    11008.973
    1662.250      532.400     4693.184    10976.957
    1663.251      284.800     4790.172    11072.973
    1664.255      587.000     4866.086    11008.941
    1665.256      608.900     4914.496    11072.973
    1666.258      614.100     4960.711    11072.973
    1667.259      582.200     4984.617    11619.453
    1668.260      635.400     5050.395    11136.973
    1669.261      565.300     5025.887    11008.941
    1670.264      634.400     5063.078    11184.984
    1671.265      301.600     5187.188    11008.941
    1672.266       99.900     5194.223    11008.941
    1673.267       98.900     4901.547    10392.887
    1674.268      103.900     5004.812    10417.738
    1675.269      269.800     5065.918    10417.738
    1676.271      258.200     5067.922    10417.738
    1677.273      401.500     5067.922    10417.738
    1678.273      690.700     5069.547    10417.738
    1679.283      701.100     5069.547    10417.738
    1680.284      613.500     5069.547    10417.738
    1681.284      549.500     5069.547    10417.738
    1682.286      335.600     5069.547    10417.738
    1683.292      530.800     5069.547    10417.738
    1684.292      713.700     5069.547    10417.738
    1685.293      709.300     5069.547    10417.738
    1686.294      591.600     5069.547    10417.738
    1687.298      652.800     5071.664    10417.738
    1688.299      443.600     5071.664    10417.738
    1689.301      650.100     5084.789    10417.738
    1690.303      651.700     5084.789    10417.738
    1691.304      658.500     5084.789    10417.738
    1692.316      652.200     5084.789    10417.738
    1693.317      640.300     5084.789    10417.738
    1694.318      649.400     5084.789    10417.738
    1695.321      642.100     5084.789    10417.738
    1696.334      649.500     5084.789    10417.738
    1697.335      643.300     5084.789    10417.738
    1698.336      661.500     5084.789    10417.738
    1699.340      653.300     5084.789    10417.738
    1700.341      650.400     5084.789    10417.738
    1701.342      728.300     5095.426    10417.738
    1702.351      746.300     5096.051    10417.738
    1703.354      734.700     5098.676    10417.738
    1704.355      759.300     5098.676    10417.738
    1705.356      762.200     5098.676    10417.738
    1706.360      734.700     5098.676    10417.738
    1707.360      739.400     5098.676    10417.738
    1708.361      759.700     5098.676    10417.738
    1709.362      736.400     5098.676    10417.738
    1710.363      741.400     5098.676    10417.738
    1711.365      768.900     5098.676    10417.738
    1712.367      742.000     5098.676    10417.738
    1713.379      736.200     5098.676    10417.738
    1714.380      753.200     5098.676    10417.738
    1715.381      740.400     5098.676    10417.738
    1716.382      727.200     5098.676    10417.738
    1717.387      778.000     5098.676    10417.738
    1718.390      726.900     5098.676    10417.738
    1719.394      738.100     5098.676    10417.738
    1720.395      758.200     5098.676    10417.738
    1721.397      739.400     5098.676    10417.738
    1722.398      741.200     5098.676    10417.738
    1723.399      773.300     5098.676    10417.738
    1724.400      742.200     5098.676    10417.738
    1725.401      747.200     5098.676    10417.738
    1726.402      757.300     5098.676    10417.738
    1727.406      731.900     5098.676    10417.738
    1728.409      741.000     5098.676    10417.738
    1729.410      772.100     5098.676    10417.738
    1730.417      737.800     5098.676    10417.738
    1731.417      737.500     5098.676    10417.738
    1732.419      761.100     5098.676    10417.738
    1733.424      735.300     5098.676    10417.738
    1734.425      735.300     5098.676    10417.738
    1735.426      775.200     5098.676    10417.738
    1736.427      738.300     5098.676    10417.738
    1737.428      739.300     5098.676    10417.738
    1738.428      757.700     5098.676    10417.738
    1739.429      740.500     5098.676    10417.738
    1740.430      743.100     5098.676    10417.738
    1741.436      772.400     5098.676    10417.738
    1742.439      740.700     5098.676    10417.738
    1743.440      741.300     5098.676    10417.738
    1744.441      756.300     5098.676    10417.738
    1745.442      736.300     5098.676    10417.738
    1746.447      741.300     5098.676    10417.738
    1747.448      780.300     5098.676    10417.738
    1748.449      736.200     5098.676    10417.738
    1749.452      735.800     5098.676    10417.738
